# generated_by: experiments/basin_map.py
# git_commit: 148df0a
# date: 2026-07-17T07:58:19.125757+00:00
# mode: subsample_random_heading_relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# grid: 200x100 over [-1.0,1.0]x[-0.5,0.5]  subsample: 20x10x10
# controller: separatrix_logic_c_step (Logic C), zero noise
# collapse_rms: 0.3  saddle_contact_d: 0.06
# core_park: final_D > 0.0 and final_gradD < 0.5
sigma_uv,sigma_p,seed,start_x,start_y,heading,steps,success_traverse,collapsed,final_x,final_y,final_D,final_gradD,dist_core,min_d_top,min_d_bot,outcome
0.0,0.0,2000179,-0.85,0.25,5.002948263962963,120,0,0,-0.0016652373224943229,0.6033827188773013,-0.8748736809953077,1.8512254906081334,0.7825651673391874,0.002469940407360256,0.9873488229275312,EXIT
0.0,0.0,2000180,-0.85,0.35,2.96240421340582,98,0,0,0.0024301841072699587,0.6105189328063793,-0.8612494060413859,1.958877976587932,0.7875970346583115,0.010812730471461161,1.0051662248475477,EXIT
0.0,0.0,2000181,-0.85,0.35,2.427040995871766,158,1,0,-0.0028562511782572555,-0.44540537003075437,-0.9456374495058346,1.03073177895222,0.6674862175691489,0.011127082148259866,0.06665364122878974,TRAVERSE
0.0,0.0,2000182,-0.85,0.35,1.8347133795984398,24,0,0,-1.1019434823418235,0.5042480716874234,-0.8773749152188611,1.8306584703088569,0.7852401376230624,0.8631338250816034,1.2020815280171306,EXIT
0.0,0.0,2000183,-0.85,0.35,3.669086879979421,153,1,0,-0.0033387816552202403,-0.450183544374811,-0.9503193036607724,0.9444797709454288,0.6703264797347547,0.012406813880315658,0.06190289501816721,TRAVERSE
0.0,0.0,2000184,-0.85,0.35,5.3385610069669,124,0,0,0.010000162097812456,0.6041077441403179,-0.8725932318518478,1.8719193946027182,0.7778470335962424,0.0012246058276023113,0.9427061895294683,EXIT
0.0,0.0,2000185,-0.85,0.35,4.401856863209464,168,0,0,0.0006407631069020441,0.6074966238586218,-0.8671530506068688,1.9133546105046884,0.78639162983216,0.011680348806618711,1.0071176758731557,EXIT
0.0,0.0,2000186,-0.85,0.35,1.501982155976523,119,0,0,-0.04267235718894782,0.6101552810036531,-0.8446157491222768,2.1145255192748653,0.7625208454958856,0.005405420283867268,0.9750582103474621,EXIT
0.0,0.0,2000187,-0.85,0.35,5.53104658048246,25,0,0,-1.1053658921745404,0.5051144714940518,-0.8709481163360018,1.8837380161118733,0.7884215196967879,0.8631338250816034,1.2020815280171306,EXIT
0.0,0.0,2000188,-0.85,0.35,5.69102132253011,25,0,0,-1.1029208783547835,0.5029213051648186,-0.875671506215053,1.8447244123007378,0.7851391117151076,0.8631338250816035,1.2020815280171309,EXIT
0.0,0.0,2000189,-0.85,0.35,4.204877572121394,165,1,0,0.004927757899962936,-0.45129433468973684,-0.9512284354701022,0.9268071255579295,0.6698978290911308,0.0052474932622267965,0.06093566805285337,TRAVERSE
0.0,0.0,2000190,-0.85,0.44999999999999996,2.937661474708606,83,0,0,0.0036987639102630393,0.6055372438694947,-0.8707454885082889,1.8851096209982352,0.7829369519043438,0.009867022432174574,1.0044323414542298,EXIT
0.0,0.0,2000191,-0.85,0.44999999999999996,4.711534552939158,203,1,0,-0.006362463916156756,-0.44971846891668826,-0.9495971261904088,0.9586334422049769,0.6677759491893205,0.003373226076454976,0.06262120908278727,TRAVERSE
0.0,0.0,2000064,-0.95,0.15000000000000002,2.6326849933998906,126,0,0,0.00591415185649487,0.6100311448910897,-0.8619234402137641,1.9544137853322634,0.785021543062877,0.0064742079908913265,0.9904018938859993,EXIT
0.0,0.0,2000065,-0.95,0.15000000000000002,4.978076402020732,51,0,0,-0.8956408541321591,0.60326247603685,-0.7741176186577864,2.6269082720032966,0.7214272662247633,0.90721996077579,1.1510864433221337,EXIT
0.0,0.0,2000066,-0.95,0.15000000000000002,4.737844463143308,40,0,0,-1.1000904535964116,0.4983238048006571,-0.8808837282014785,1.8004338283563897,0.7800225425771683,1.0058058849274525,1.1510864433221337,EXIT
0.0,0.0,2000067,-0.95,0.15000000000000002,1.3002147508376618,203,1,0,0.0014874630640786441,-0.44572481237841094,-0.9460224757656724,1.0238809175728654,0.668719192076957,0.011299588143644401,0.06629117973439715,TRAVERSE
0.0,0.0,2000068,-0.95,0.15000000000000002,0.6433593048284949,229,1,0,-0.0004235773873020506,-0.44298465801702097,-0.9431696366222367,1.073011201478392,0.6676915524918359,0.00468348189986706,0.06901696740857433,TRAVERSE
0.0,0.0,2000069,-0.95,0.15000000000000002,5.838980753433713,125,0,0,-0.0017098281172740319,0.602048911345889,-0.8773273942422837,1.8307559004876963,0.7815087888486518,0.010867848120418348,1.0038428154598884,EXIT
0.0,0.0,2000070,-0.95,0.25,1.5292459030089534,167,0,0,-0.07100314184231761,0.6052056719590025,-0.8238314212397352,2.2963241498001064,0.7418303105700861,0.0032238867934891676,0.983845018938014,EXIT
0.0,0.0,2000071,-0.95,0.25,3.2743423218657877,118,0,0,-0.0017051070149670642,0.6071582006358326,-0.8677756971721121,1.9085137869077646,0.7854545696437875,0.012581019801005072,1.0052270113742103,EXIT
0.0,0.0,2000072,-0.95,0.25,1.9587650780728274,165,0,0,0.0007974652151795958,0.600735989485138,-0.8797393304498369,1.810233005092666,0.7810805975046862,0.012981684659188315,1.0063747118421298,EXIT
0.0,0.0,2000073,-0.95,0.25,2.3194745079111696,32,0,0,-1.107946313068118,0.49376432967468437,-0.8659213098683709,1.9237933978927253,0.7831998039020494,0.9823441352194249,1.2103718436910205,EXIT
