# generated_by: experiments/mc_sweep_acquisition.py
# git_commit: 148df0a
# date: 2026-07-17T07:53:14.458518+00:00
# trials_per_cell: 1000
# variant: relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# controller: separatrix_logic_c_step (Logic C)
# start_mode: fixed  start_S1: (-0.45, 0.3)  seed_offset: 23
# band_x: 0.05  collapse_rms: 0.3  saddle_contact_d: 0.06
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y,min_gradD_path,min_dist_network
0.0,0.0,245512,-0.45,0.3,4.910675775773362,35,118,1,1,1,33,0,0.002716434965682709,0.005300933292123536,5.073856502528871e-10,1.5571640564069964,-0.00374745156895537,-0.44813629599454957,0.07962157153717841,4.667725635123614e-06
0.0,0.0,760247,-0.45,0.3,5.077360452766283,35,129,1,1,1,33,0,0.002998410648760926,0.013844476075344048,5.3872887155218e-10,1.744690855741631,0.0017108343094499924,-0.44221114957862345,0.03435844625396967,4.963147398365693e-06
0.0,0.0,768166,-0.45,0.3,3.357084265870946,35,48,0,1,0,34,0,0.011397551407950797,0.03768852921258342,1.2358678337256442e-10,0.7234494263806945,-0.0034955967377341434,0.602893663587526,0.19614009547317912,0.00012487582761575253
0.0,0.0,776085,-0.45,0.3,0.2141196806128298,35,120,1,1,1,33,0,0.003883727438073067,0.01086714189294294,5.078062803652026e-10,1.5945089730742756,0.005847300843769575,-0.45028048584916797,0.11006835780277918,1.3397453638893293e-06
0.0,0.0,784004,-0.45,0.3,2.0451165438333625,35,48,0,1,0,34,0,0.011544496922725531,0.03839314413335454,1.2358702451556112e-10,0.7244504163568095,-0.0023023962822044017,0.6029924122993341,0.21973026636126192,0.00025963440938898036
0.0,0.0,791923,-0.45,0.3,0.3801010197764251,35,173,1,1,0,33,0,0.015268295743485892,0.06350213519703705,8.962391018402721e-10,2.530680473519595,0.005786427453906555,-0.44280827269952905,0.023808432441409767,3.0091997729575493e-05
0.0,0.0,799842,-0.45,0.3,0.01435174779514414,35,126,1,1,1,33,0,0.001814388934799723,0.0099200301382693,5.603545333165511e-10,1.6834596839413516,0.0005012824848507902,-0.4501325328028199,0.11277963471549653,1.1561533545349315e-08
0.0,0.0,807761,-0.45,0.3,3.1457900582427203,35,50,0,1,0,34,0,0.010325893596206585,0.03927489620718638,1.2358755734458203e-10,0.7488348756115399,-0.0012371963841268836,0.6107434572920355,0.23294187781168307,0.00015527637411748285
0.0,0.0,815680,-0.45,0.3,3.107665870155238,35,50,0,1,0,34,0,0.00936464016356392,0.0396753147697098,1.2358660270768853e-10,0.7447210348810761,0.0018354718621117136,0.6104490227045701,0.22224405928575172,0.00017580725568123318
0.0,0.0,823599,-0.45,0.3,3.759854867973933,35,126,1,1,1,33,0,0.0018519150405555277,0.009754264652881574,5.603707720603848e-10,1.6863621247277525,-0.0003447014845586761,-0.44385799795749153,0.0027224113232848027,1.0117211927280583e-06
0.0,0.0,831518,-0.45,0.3,3.3980039980030514,35,57,0,1,0,34,0,0.01783364286870786,0.034920590954772075,1.6377357973789104e-10,0.8791851351743692,-0.008464359655227438,0.6014356232125053,0.14761518625532088,0.00041256418033697173
0.0,0.0,839437,-0.45,0.3,2.8868559591270726,35,186,1,1,0,33,0,0.022862967142432987,0.07497012995400308,1.0508584546708773e-09,2.7908750461890315,0.005856566520796244,-0.4412669349492144,0.05430914587820826,9.359360850363929e-07
0.0,0.0,847356,-0.45,0.3,3.117035757793241,35,50,0,1,0,34,0,0.009433727999323184,0.039584440925313595,1.235872264276729e-10,0.7516880000414621,0.0021668251479628107,0.6108244115493581,0.22531291862729289,0.0005625923750076622
0.0,0.0,855275,-0.45,0.3,1.9680087049504984,35,49,0,1,0,34,0,0.01106967418138608,0.03886260548953654,1.2358691278648833e-10,0.7435731276350153,0.00151669031490415,0.611242253853454,0.2376242540756525,0.0001877917175104396
0.0,0.0,863194,-0.45,0.3,2.7466898330818905,35,51,0,1,0,33,0,0.0291510560633438,0.04717606147061275,1.6377400607391215e-10,0.7799094117262573,-0.03749912876671667,0.6050258129803897,0.13334033527323974,0.0008094261159671268
