# generated_by: experiments/mc_sweep_acquisition.py
# git_commit: 148df0a
# date: 2026-07-17T07:55:06.849172+00:00
# trials_per_cell: 1000
# variant: relaxed  max_steps: 800  x_exit: 1.1  y_exit: 0.6
# controller: separatrix_logic_c_step (Logic C)
# start_mode: fixed  start_S6: (-0.2, -0.3)  seed_offset: 29
# band_x: 0.05  collapse_rms: 0.3  saddle_contact_d: 0.06
sigma_uv,sigma_p,seed,start_x,start_y,heading,t_band,steps,success_traverse,success_band,success_straddle,first_straddle,collapsed,track_mean,track_p95,shape_rms_max,effort,final_x,final_y,min_gradD_path,min_dist_network
0.0,0.0,649387,-0.2,-0.3,2.575935933563309,-1,17,1,0,1,11,0,0.10132401133489484,0.18851174913103166,2.4137979691743038e-11,0.28849956592633375,-0.00019016281460690806,-0.44453539496070155,1.2699703507474935,0.012816322218223243
0.0,0.0,657306,-0.2,-0.3,2.960065805589319,231,246,0,1,0,229,0,0.011738809135884768,0.04127652954587647,5.158439810552917e-09,3.168797659290336,0.003284951856093151,0.6061106328624714,0.010302854608131556,8.077308338350075e-06
0.0,0.0,665225,-0.2,-0.3,4.328676741143897,233,247,0,1,0,231,0,0.010929577102672627,0.03799141334159552,1.537947867943871e-08,3.166133263054363,0.0012199000444839726,0.6014937799494354,0.03513818627474005,4.3696546760951804e-06
0.0,0.0,673144,-0.2,-0.3,1.8034385314036123,-1,86,0,0,0,-1,0,0.8702340809101525,1.0183973002825812,2.9337571575545466e-10,1.192446455562872,-1.000434145841371,-0.6000874157276312,0.028478989650042898,3.068384816651282e-05
0.0,0.0,681063,-0.2,-0.3,2.123229462194169,-1,109,0,0,0,-1,0,0.9686501779950827,1.0071874280347903,3.807416841513292e-10,1.5706510199588262,-1.009832535802618,-0.6047941854713267,0.08524625610434516,0.00010364133051155022
0.0,0.0,688982,-0.2,-0.3,4.5996235851733,-1,167,0,0,0,-1,0,1.0144674673312375,1.0805586019477338,9.988653126723349e-10,2.16315995194745,-1.109090435692887,0.5027673383646192,0.06327150148261163,6.416658815400211e-08
0.0,0.0,696901,-0.2,-0.3,2.9878895546219857,231,246,0,1,0,229,0,0.011282860074036921,0.04150160296087629,1.1146596340705172e-08,3.1630347046767264,0.002691123786491311,0.6060331077473246,0.03106669120952345,1.2378261796675005e-06
0.0,0.0,704820,-0.2,-0.3,4.903652967954249,-1,16,1,0,1,12,0,0.11764253730377035,0.1911544121963688,2.4137984701760366e-11,0.2715290039756343,-0.02861322917027985,-0.45637295672761663,1.3001061309701656,0.04076723037855475
0.0,0.0,712739,-0.2,-0.3,3.8990336153051626,-1,75,0,0,0,-1,0,0.7893972200673458,1.000255826473905,2.5688897518735203e-10,1.0388270795372898,-0.9995148553584219,-0.6013602607079905,0.15841003681060245,3.4428881152903656e-05
0.0,0.0,720658,-0.2,-0.3,6.068168145106014,-1,109,0,0,0,-1,0,0.9412482505956187,1.0074601923645996,4.353710224167728e-10,1.5479162520261769,-1.001473663118105,-0.6064225531131711,0.025162820382642476,3.700491716884802e-05
0.0,0.0,728577,-0.2,-0.3,5.2686183577693315,-1,76,0,0,0,-1,0,0.7952979029134416,0.9972628791255745,2.568897333177427e-10,1.0465746820067947,-0.9964252282239148,-0.6086028430569786,0.15316663288743226,0.00010851452329829758
0.0,0.0,736496,-0.2,-0.3,2.7759384156434743,-1,76,0,0,0,-1,0,0.7943412739173692,0.9968462736483779,2.568910663366282e-10,1.0454534768463966,-0.9959902031670862,-0.6068771439793718,0.15669393342636892,8.28242915379418e-06
